"Step","seed_42_20260211_020518 - train/loss","seed_42_20260211_020518 - train/loss__MIN","seed_42_20260211_020518 - train/loss__MAX"
"9700","0.036155037581920624","0.036155037581920624","0.036155037581920624"
"9800","0.0367308184504509","0.0367308184504509","0.0367308184504509"
"9900","0.04836625978350639","0.04836625978350639","0.04836625978350639"
"10000","0.03794178366661072","0.03794178366661072","0.03794178366661072"
"10100","0.04525043070316315","0.04525043070316315","0.04525043070316315"
"10200","0.047133564949035645","0.047133564949035645","0.047133564949035645"
"10300","0.0380990095436573","0.0380990095436573","0.0380990095436573"
"10400","0.04190779849886894","0.04190779849886894","0.04190779849886894"
"10500","0.03400581330060959","0.03400581330060959","0.03400581330060959"
"10600","0.05224662274122238","0.05224662274122238","0.05224662274122238"
"10700","0.034955091774463654","0.034955091774463654","0.034955091774463654"
"10800","0.04245448857545853","0.04245448857545853","0.04245448857545853"
"10900","0.04240281879901886","0.04240281879901886","0.04240281879901886"
"11000","0.028427062556147575","0.028427062556147575","0.028427062556147575"
"11100","0.042796485126018524","0.042796485126018524","0.042796485126018524"
"11200","0.03854920715093613","0.03854920715093613","0.03854920715093613"
"11300","0.036867447197437286","0.036867447197437286","0.036867447197437286"
"11400","0.04495949298143387","0.04495949298143387","0.04495949298143387"
"11500","0.03886527940630913","0.03886527940630913","0.03886527940630913"
"11600","0.044231973588466644","0.044231973588466644","0.044231973588466644"
"11700","0.03679338097572327","0.03679338097572327","0.03679338097572327"
"11800","0.03987395018339157","0.03987395018339157","0.03987395018339157"
"11900","0.03464158624410629","0.03464158624410629","0.03464158624410629"
"12000","0.053979355841875076","0.053979355841875076","0.053979355841875076"
"12100","0.03468252345919609","0.03468252345919609","0.03468252345919609"
"12200","0.03751145303249359","0.03751145303249359","0.03751145303249359"
"12300","0.047079719603061676","0.047079719603061676","0.047079719603061676"
"12400","0.052909545600414276","0.052909545600414276","0.052909545600414276"
"12500","0.0337880477309227","0.0337880477309227","0.0337880477309227"
"12600","0.03451447933912277","0.03451447933912277","0.03451447933912277"
"12700","0.05446523055434227","0.05446523055434227","0.05446523055434227"
"12800","0.04390724003314972","0.04390724003314972","0.04390724003314972"
"12900","0.03932013735175133","0.03932013735175133","0.03932013735175133"
"13000","0.03184990584850311","0.03184990584850311","0.03184990584850311"
"13100","0.061720866709947586","0.061720866709947586","0.061720866709947586"
"13200","0.03923030197620392","0.03923030197620392","0.03923030197620392"
"13300","0.038273125886917114","0.038273125886917114","0.038273125886917114"
"13400","0.04360656067728996","0.04360656067728996","0.04360656067728996"
"13500","0.03854808211326599","0.03854808211326599","0.03854808211326599"
"13600","0.02710910327732563","0.02710910327732563","0.02710910327732563"
"13700","0.03924688324332237","0.03924688324332237","0.03924688324332237"
"13800","0.035893961787223816","0.035893961787223816","0.035893961787223816"
"13900","0.035628028213977814","0.035628028213977814","0.035628028213977814"
"14000","0.04165211319923401","0.04165211319923401","0.04165211319923401"
"14100","0.040885888040065765","0.040885888040065765","0.040885888040065765"
"14200","0.03196593374013901","0.03196593374013901","0.03196593374013901"
"14300","0.048539239913225174","0.048539239913225174","0.048539239913225174"
"14400","0.03535423427820206","0.03535423427820206","0.03535423427820206"
"14500","0.032023169100284576","0.032023169100284576","0.032023169100284576"
"14600","0.03418489545583725","0.03418489545583725","0.03418489545583725"
"14700","0.029219377785921097","0.029219377785921097","0.029219377785921097"
"14800","0.03694157302379608","0.03694157302379608","0.03694157302379608"
"14900","0.03412763401865959","0.03412763401865959","0.03412763401865959"
"15000","0.034686215221881866","0.034686215221881866","0.034686215221881866"
"15100","0.03546226769685745","0.03546226769685745","0.03546226769685745"
"15200","0.03252426162362099","0.03252426162362099","0.03252426162362099"
"15300","0.037567708641290665","0.037567708641290665","0.037567708641290665"
"15400","0.03272880241274834","0.03272880241274834","0.03272880241274834"
"15500","0.032875657081604004","0.032875657081604004","0.032875657081604004"
"15600","0.04488906264305115","0.04488906264305115","0.04488906264305115"
"15700","0.04108894616365433","0.04108894616365433","0.04108894616365433"
"15800","0.04191933572292328","0.04191933572292328","0.04191933572292328"
"15900","0.03653167188167572","0.03653167188167572","0.03653167188167572"
"16000","0.03092559613287449","0.03092559613287449","0.03092559613287449"
"16100","0.033111777156591415","0.033111777156591415","0.033111777156591415"
"16200","0.03457777947187424","0.03457777947187424","0.03457777947187424"
"16300","0.028431802988052368","0.028431802988052368","0.028431802988052368"
"16400","0.034100744873285294","0.034100744873285294","0.034100744873285294"
"16500","0.02899729087948799","0.02899729087948799","0.02899729087948799"
"16600","0.03462064638733864","0.03462064638733864","0.03462064638733864"
"16700","0.0352775976061821","0.0352775976061821","0.0352775976061821"
"16800","0.03046428970992565","0.03046428970992565","0.03046428970992565"
"16900","0.02883608639240265","0.02883608639240265","0.02883608639240265"
"17000","0.0280066579580307","0.0280066579580307","0.0280066579580307"
"17100","0.02822200208902359","0.02822200208902359","0.02822200208902359"
"17200","0.027601562440395355","0.027601562440395355","0.027601562440395355"
"17300","0.028590388596057892","0.028590388596057892","0.028590388596057892"
"17400","0.03812125325202942","0.03812125325202942","0.03812125325202942"
"17500","0.037793807685375214","0.037793807685375214","0.037793807685375214"
"17600","0.03398621082305908","0.03398621082305908","0.03398621082305908"
"17700","0.0487840473651886","0.0487840473651886","0.0487840473651886"
"17800","0.029560914263129234","0.029560914263129234","0.029560914263129234"
"17900","0.028966475278139114","0.028966475278139114","0.028966475278139114"
"18000","0.028863634914159775","0.028863634914159775","0.028863634914159775"
"18100","0.03171149268746376","0.03171149268746376","0.03171149268746376"
"18200","0.029763564467430115","0.029763564467430115","0.029763564467430115"
"18300","0.02850564941763878","0.02850564941763878","0.02850564941763878"
"18400","0.031934138387441635","0.031934138387441635","0.031934138387441635"
"18500","0.03510608524084091","0.03510608524084091","0.03510608524084091"
"18600","0.03257686644792557","0.03257686644792557","0.03257686644792557"
"18700","0.04012059420347214","0.04012059420347214","0.04012059420347214"
"18800","0.025067530572414398","0.025067530572414398","0.025067530572414398"
"18900","0.03695079684257507","0.03695079684257507","0.03695079684257507"
"19000","0.02150750532746315","0.02150750532746315","0.02150750532746315"
"19100","0.030600419268012047","0.030600419268012047","0.030600419268012047"
"19200","0.030108926817774773","0.030108926817774773","0.030108926817774773"
"19300","0.03470749408006668","0.03470749408006668","0.03470749408006668"
"19400","0.032310523092746735","0.032310523092746735","0.032310523092746735"
"19500","0.032666414976119995","0.032666414976119995","0.032666414976119995"
"19600","0.03125077858567238","0.03125077858567238","0.03125077858567238"
"19700","0.027941185981035233","0.027941185981035233","0.027941185981035233"
"19800","0.04156028479337692","0.04156028479337692","0.04156028479337692"
"19900","0.02727830410003662","0.02727830410003662","0.02727830410003662"
"20000","0.02515016682446003","0.02515016682446003","0.02515016682446003"
"20100","0.03395070508122444","0.03395070508122444","0.03395070508122444"
"20200","0.033803023397922516","0.033803023397922516","0.033803023397922516"
"20300","0.031732987612485886","0.031732987612485886","0.031732987612485886"
"20400","0.03358182683587074","0.03358182683587074","0.03358182683587074"
"20500","0.0328979417681694","0.0328979417681694","0.0328979417681694"
"20600","0.04312751442193985","0.04312751442193985","0.04312751442193985"
"20700","0.025809232145547867","0.025809232145547867","0.025809232145547867"
"20800","0.03784239664673805","0.03784239664673805","0.03784239664673805"
"20900","0.035470277070999146","0.035470277070999146","0.035470277070999146"
"21000","0.029725290834903717","0.029725290834903717","0.029725290834903717"
"21100","0.037464916706085205","0.037464916706085205","0.037464916706085205"
"21200","0.02607634663581848","0.02607634663581848","0.02607634663581848"
"21300","0.04135649651288986","0.04135649651288986","0.04135649651288986"
"21400","0.034037988632917404","0.034037988632917404","0.034037988632917404"
"21500","0.04823882877826691","0.04823882877826691","0.04823882877826691"
"21600","0.034546274691820145","0.034546274691820145","0.034546274691820145"
"21700","0.03650511056184769","0.03650511056184769","0.03650511056184769"
"21800","0.02863582782447338","0.02863582782447338","0.02863582782447338"
"21900","0.045573197305202484","0.045573197305202484","0.045573197305202484"
"22000","0.025835955515503883","0.025835955515503883","0.025835955515503883"
"22100","0.038190364837646484","0.038190364837646484","0.038190364837646484"
"22200","0.027508577331900597","0.027508577331900597","0.027508577331900597"
"22300","0.024850476533174515","0.024850476533174515","0.024850476533174515"
"22400","0.03074580244719982","0.03074580244719982","0.03074580244719982"
"22500","0.03033871203660965","0.03033871203660965","0.03033871203660965"
"22600","0.031832605600357056","0.031832605600357056","0.031832605600357056"
"22700","0.03370313718914986","0.03370313718914986","0.03370313718914986"
"22800","0.023759882897138596","0.023759882897138596","0.023759882897138596"
"22900","0.029930565506219864","0.029930565506219864","0.029930565506219864"
"23000","0.02770054340362549","0.02770054340362549","0.02770054340362549"
"23100","0.030938269570469856","0.030938269570469856","0.030938269570469856"
"23200","0.03620803356170654","0.03620803356170654","0.03620803356170654"
"23300","0.030596144497394562","0.030596144497394562","0.030596144497394562"
"23400","0.02320592850446701","0.02320592850446701","0.02320592850446701"
"23500","0.026404300704598427","0.026404300704598427","0.026404300704598427"
"23600","0.03188638389110565","0.03188638389110565","0.03188638389110565"
"23700","0.02918439358472824","0.02918439358472824","0.02918439358472824"
"23800","0.028405070304870605","0.028405070304870605","0.028405070304870605"
"23900","0.025276323780417442","0.025276323780417442","0.025276323780417442"
"24000","0.03281967341899872","0.03281967341899872","0.03281967341899872"
"24100","0.025150323286652565","0.025150323286652565","0.025150323286652565"
"24200","0.03231649845838547","0.03231649845838547","0.03231649845838547"
"24300","0.026446403935551643","0.026446403935551643","0.026446403935551643"
"24400","0.02818344719707966","0.02818344719707966","0.02818344719707966"
"24500","0.027428550645709038","0.027428550645709038","0.027428550645709038"
"24600","0.03295229747891426","0.03295229747891426","0.03295229747891426"
"24700","0.03114907070994377","0.03114907070994377","0.03114907070994377"
"24800","0.022473854944109917","0.022473854944109917","0.022473854944109917"
"24900","0.027272852137684822","0.027272852137684822","0.027272852137684822"
"25000","0.02978532575070858","0.02978532575070858","0.02978532575070858"
"25100","0.026936672627925873","0.026936672627925873","0.026936672627925873"
"25200","0.025613049045205116","0.025613049045205116","0.025613049045205116"
"25300","0.029797645285725594","0.029797645285725594","0.029797645285725594"
"25400","0.03539278730750084","0.03539278730750084","0.03539278730750084"
"25500","0.03452062979340553","0.03452062979340553","0.03452062979340553"
"25600","0.026258401572704315","0.026258401572704315","0.026258401572704315"
"25700","0.031343601644039154","0.031343601644039154","0.031343601644039154"
"25800","0.030207853764295578","0.030207853764295578","0.030207853764295578"
"25900","0.02633872628211975","0.02633872628211975","0.02633872628211975"
"26000","0.030810434371232986","0.030810434371232986","0.030810434371232986"
"26100","0.027485892176628113","0.027485892176628113","0.027485892176628113"
"26200","0.019858479499816895","0.019858479499816895","0.019858479499816895"
"26300","0.030347639694809914","0.030347639694809914","0.030347639694809914"
"26400","0.02970048226416111","0.02970048226416111","0.02970048226416111"
"26500","0.030172858387231827","0.030172858387231827","0.030172858387231827"
"26600","0.04020062834024429","0.04020062834024429","0.04020062834024429"
"26700","0.0239892415702343","0.0239892415702343","0.0239892415702343"
"26800","0.023802271112799644","0.023802271112799644","0.023802271112799644"
"26900","0.03449872508645058","0.03449872508645058","0.03449872508645058"
"27000","0.028961772099137306","0.028961772099137306","0.028961772099137306"
"27100","0.02097904682159424","0.02097904682159424","0.02097904682159424"
"27200","0.031334102153778076","0.031334102153778076","0.031334102153778076"
"27300","0.03404492139816284","0.03404492139816284","0.03404492139816284"
"27400","0.03184085711836815","0.03184085711836815","0.03184085711836815"
"27500","0.027119290083646774","0.027119290083646774","0.027119290083646774"
"27600","0.0278334841132164","0.0278334841132164","0.0278334841132164"
"27700","0.032050520181655884","0.032050520181655884","0.032050520181655884"
"27800","0.02355940453708172","0.02355940453708172","0.02355940453708172"
"27900","0.028888339176774025","0.028888339176774025","0.028888339176774025"
"28000","0.037227582186460495","0.037227582186460495","0.037227582186460495"
"28100","0.02595735341310501","0.02595735341310501","0.02595735341310501"
"28200","0.03131110966205597","0.03131110966205597","0.03131110966205597"
"28300","0.026581915095448494","0.026581915095448494","0.026581915095448494"
"28400","0.02141578122973442","0.02141578122973442","0.02141578122973442"
"28500","0.022277427837252617","0.022277427837252617","0.022277427837252617"
"28600","0.028059545904397964","0.028059545904397964","0.028059545904397964"
"28700","0.027398116886615753","0.027398116886615753","0.027398116886615753"
"28800","0.032203249633312225","0.032203249633312225","0.032203249633312225"
"28900","0.03343351557850838","0.03343351557850838","0.03343351557850838"
"29000","0.028394797816872597","0.028394797816872597","0.028394797816872597"
"29100","0.03128345310688019","0.03128345310688019","0.03128345310688019"
"29200","0.02338292822241783","0.02338292822241783","0.02338292822241783"
"29300","0.021520370617508888","0.021520370617508888","0.021520370617508888"
"29400","0.03012726455926895","0.03012726455926895","0.03012726455926895"
"29500","0.030429217964410782","0.030429217964410782","0.030429217964410782"
"29600","0.029488805681467056","0.029488805681467056","0.029488805681467056"
"29700","0.028520122170448303","0.028520122170448303","0.028520122170448303"
"29800","0.02775641903281212","0.02775641903281212","0.02775641903281212"
"29900","0.02392512746155262","0.02392512746155262","0.02392512746155262"
"30000","0.027916204184293747","0.027916204184293747","0.027916204184293747"
"30100","0.022882811725139618","0.022882811725139618","0.022882811725139618"
"30200","0.030306145548820496","0.030306145548820496","0.030306145548820496"
"30300","0.026628626510500908","0.026628626510500908","0.026628626510500908"
"30400","0.03828605264425278","0.03828605264425278","0.03828605264425278"
"30500","0.02442255988717079","0.02442255988717079","0.02442255988717079"
"30600","0.01997171714901924","0.01997171714901924","0.01997171714901924"
"30700","0.026512620970606804","0.026512620970606804","0.026512620970606804"
"30800","0.03645063936710358","0.03645063936710358","0.03645063936710358"
"30900","0.022543253377079964","0.022543253377079964","0.022543253377079964"
"31000","0.0166960246860981","0.0166960246860981","0.0166960246860981"
"31100","0.0280337855219841","0.0280337855219841","0.0280337855219841"
"31200","0.02156764641404152","0.02156764641404152","0.02156764641404152"
"31300","0.033429667353630066","0.033429667353630066","0.033429667353630066"
"31400","0.022609639912843704","0.022609639912843704","0.022609639912843704"
"31500","0.02007834054529667","0.02007834054529667","0.02007834054529667"
"31600","0.030901603400707245","0.030901603400707245","0.030901603400707245"
"31700","0.021595891565084457","0.021595891565084457","0.021595891565084457"
"31800","0.024205051362514496","0.024205051362514496","0.024205051362514496"
"31900","0.02000369131565094","0.02000369131565094","0.02000369131565094"
"32000","0.026253918185830116","0.026253918185830116","0.026253918185830116"
"32100","0.02399589493870735","0.02399589493870735","0.02399589493870735"
"32200","0.02533024549484253","0.02533024549484253","0.02533024549484253"
"32300","0.023848604410886765","0.023848604410886765","0.023848604410886765"
"32400","0.024169113487005234","0.024169113487005234","0.024169113487005234"
"32500","0.02375326305627823","0.02375326305627823","0.02375326305627823"
"32600","0.03587297722697258","0.03587297722697258","0.03587297722697258"
"32700","0.029315460473299026","0.029315460473299026","0.029315460473299026"
"32800","0.030032459646463394","0.030032459646463394","0.030032459646463394"
"32900","0.023588551208376884","0.023588551208376884","0.023588551208376884"
"33000","0.025223886594176292","0.025223886594176292","0.025223886594176292"
"33100","0.021350951865315437","0.021350951865315437","0.021350951865315437"
"33200","0.0399676114320755","0.0399676114320755","0.0399676114320755"
"33300","0.020761093124747276","0.020761093124747276","0.020761093124747276"
"33400","0.02545880153775215","0.02545880153775215","0.02545880153775215"
"33500","0.021158067509531975","0.021158067509531975","0.021158067509531975"
"33600","0.024223051965236664","0.024223051965236664","0.024223051965236664"
"33700","0.024936802685260773","0.024936802685260773","0.024936802685260773"
"33800","0.018436823040246964","0.018436823040246964","0.018436823040246964"
"33900","0.01974247768521309","0.01974247768521309","0.01974247768521309"
"34000","0.025778183713555336","0.025778183713555336","0.025778183713555336"
"34100","0.02594033256173134","0.02594033256173134","0.02594033256173134"
"34200","0.024612290784716606","0.024612290784716606","0.024612290784716606"
"34300","0.026207024231553078","0.026207024231553078","0.026207024231553078"
"34400","0.021402832120656967","0.021402832120656967","0.021402832120656967"
"34500","0.01722572185099125","0.01722572185099125","0.01722572185099125"
"34600","0.02789188176393509","0.02789188176393509","0.02789188176393509"
"34700","0.02573947049677372","0.02573947049677372","0.02573947049677372"
"34800","0.025733228772878647","0.025733228772878647","0.025733228772878647"
"34900","0.027415480464696884","0.027415480464696884","0.027415480464696884"
"35000","0.022655770182609558","0.022655770182609558","0.022655770182609558"
"35100","0.02221168763935566","0.02221168763935566","0.02221168763935566"
"35200","0.030778460204601288","0.030778460204601288","0.030778460204601288"
"35300","0.024143123999238014","0.024143123999238014","0.024143123999238014"
"35400","0.019048908725380898","0.019048908725380898","0.019048908725380898"
"35500","0.022718288004398346","0.022718288004398346","0.022718288004398346"
"35600","0.02467850036919117","0.02467850036919117","0.02467850036919117"
"35700","0.023439105600118637","0.023439105600118637","0.023439105600118637"
"35800","0.025531096383929253","0.025531096383929253","0.025531096383929253"
"35900","0.021171730011701584","0.021171730011701584","0.021171730011701584"
"36000","0.024728212505578995","0.024728212505578995","0.024728212505578995"
"36100","0.02143951505422592","0.02143951505422592","0.02143951505422592"
"36200","0.018604081124067307","0.018604081124067307","0.018604081124067307"
"36300","0.028242696076631546","0.028242696076631546","0.028242696076631546"
"36400","0.02823188155889511","0.02823188155889511","0.02823188155889511"
"36500","0.01888507977128029","0.01888507977128029","0.01888507977128029"
"36600","0.01998746395111084","0.01998746395111084","0.01998746395111084"
"36700","0.024094952270388603","0.024094952270388603","0.024094952270388603"
"36800","0.023037035018205643","0.023037035018205643","0.023037035018205643"
"36900","0.025622131302952766","0.025622131302952766","0.025622131302952766"
"37000","0.01854185201227665","0.01854185201227665","0.01854185201227665"
"37100","0.02348044142127037","0.02348044142127037","0.02348044142127037"
"37200","0.022151462733745575","0.022151462733745575","0.022151462733745575"
"37300","0.020381949841976166","0.020381949841976166","0.020381949841976166"
"37400","0.021277345716953278","0.021277345716953278","0.021277345716953278"
"37500","0.019330915063619614","0.019330915063619614","0.019330915063619614"
"37600","0.022637952119112015","0.022637952119112015","0.022637952119112015"
"37700","0.021809445694088936","0.021809445694088936","0.021809445694088936"
"37800","0.023151857778429985","0.023151857778429985","0.023151857778429985"
"37900","0.02220858633518219","0.02220858633518219","0.02220858633518219"
"38000","0.026955438777804375","0.026955438777804375","0.026955438777804375"
"38100","0.02184433676302433","0.02184433676302433","0.02184433676302433"
"38200","0.022083424031734467","0.022083424031734467","0.022083424031734467"
"38300","0.021235335618257523","0.021235335618257523","0.021235335618257523"
"38400","0.025609197095036507","0.025609197095036507","0.025609197095036507"
"38500","0.02155926078557968","0.02155926078557968","0.02155926078557968"
"38600","0.022702235728502274","0.022702235728502274","0.022702235728502274"
"38700","0.024475477635860443","0.024475477635860443","0.024475477635860443"
"38800","0.02954043447971344","0.02954043447971344","0.02954043447971344"
"38900","0.01954067498445511","0.01954067498445511","0.01954067498445511"
"39000","0.024718821048736572","0.024718821048736572","0.024718821048736572"
"39100","0.024326469749212265","0.024326469749212265","0.024326469749212265"
"39200","0.020597344264388084","0.020597344264388084","0.020597344264388084"
"39300","0.01747351884841919","0.01747351884841919","0.01747351884841919"
"39400","0.021297473460435867","0.021297473460435867","0.021297473460435867"
"39500","0.023044925183057785","0.023044925183057785","0.023044925183057785"
"39600","0.017530901357531548","0.017530901357531548","0.017530901357531548"
"39700","0.018294643610715866","0.018294643610715866","0.018294643610715866"
"39800","0.01724211871623993","0.01724211871623993","0.01724211871623993"
"39900","0.02151988446712494","0.02151988446712494","0.02151988446712494"
"40000","0.022259803488850594","0.022259803488850594","0.022259803488850594"
"40100","0.02407035604119301","0.02407035604119301","0.02407035604119301"
"40200","0.028937194496393204","0.028937194496393204","0.028937194496393204"
"40300","0.02212536334991455","0.02212536334991455","0.02212536334991455"
"40400","0.01870916225016117","0.01870916225016117","0.01870916225016117"
"40500","0.019676871597766876","0.019676871597766876","0.019676871597766876"
"40600","0.019725266844034195","0.019725266844034195","0.019725266844034195"
"40700","0.024565348401665688","0.024565348401665688","0.024565348401665688"
"40800","0.019687529653310776","0.019687529653310776","0.019687529653310776"
"40900","0.021129189059138298","0.021129189059138298","0.021129189059138298"
"41000","0.023026997223496437","0.023026997223496437","0.023026997223496437"
"41100","0.02180502377450466","0.02180502377450466","0.02180502377450466"
"41200","0.023861626163125038","0.023861626163125038","0.023861626163125038"
"41300","0.017924856394529343","0.017924856394529343","0.017924856394529343"
"41400","0.021191630512475967","0.021191630512475967","0.021191630512475967"
"41500","0.020887427031993866","0.020887427031993866","0.020887427031993866"
"41600","0.019378677010536194","0.019378677010536194","0.019378677010536194"
"41700","0.017841847613453865","0.017841847613453865","0.017841847613453865"
"41800","0.02375406213104725","0.02375406213104725","0.02375406213104725"
"41900","0.026120226830244064","0.026120226830244064","0.026120226830244064"
"42000","0.024287015199661255","0.024287015199661255","0.024287015199661255"
"42100","0.01874455250799656","0.01874455250799656","0.01874455250799656"
"42200","0.02668486349284649","0.02668486349284649","0.02668486349284649"
"42300","0.019389841705560684","0.019389841705560684","0.019389841705560684"
"42400","0.023071376606822014","0.023071376606822014","0.023071376606822014"
"42500","0.024948621168732643","0.024948621168732643","0.024948621168732643"
"42600","0.023363526910543442","0.023363526910543442","0.023363526910543442"
"42700","0.019553005695343018","0.019553005695343018","0.019553005695343018"
"42800","0.0207194946706295","0.0207194946706295","0.0207194946706295"
"42900","0.021061642095446587","0.021061642095446587","0.021061642095446587"
"43000","0.017894957214593887","0.017894957214593887","0.017894957214593887"
"43100","0.017676852643489838","0.017676852643489838","0.017676852643489838"
"43200","0.02099539339542389","0.02099539339542389","0.02099539339542389"
